file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
100478,4126,8252,3,2,3,0,0,2,230,4482,False,False,False,2104.4796295709925,0.0,0.011608395312997918,0.09379703199801931,0.24911404043466034,0.35045004491806253,1.0745784669609293,13.462651537964803,2,5.0,6.0,6.0,8.0,8.0,31,0.0,0.0002480577975538605,0.027266289563545265,0.0983485322944593,0.20448998156446188,1.5707963267948966,3.141592653589793,1.013960805103367,1.9398945767090268,3.3582208853046254,3.6293383377390924,4.372035726682455,40.93736475150566,1e+30,False,0.2550266153139836,5.9990305380513815,0.17131135795628577,3.635482307319438e+26
100500,162,385,0,13,50,0,10,21,35,224,False,False,False,7086.647037330055,3.0040750491039455e-05,1.3778703364329388,2.9922768233795654,11.02074694239036,32.96318250581094,95.19705017475371,365.99442740227687,3,5.0,6.0,7.0,9.0,11.0,18,0.0,6.237878594986501e-06,0.0730936944767808,1.570795716851592,1.570814299765413,1.577013789197917,3.141499502952039,1.1374847907012764,2.9316559316044057,5.541490120376907,10.223011367761313,34.791363708740725,254.72346609419668,35556651.079226635,False,18.406875421636506,6.493827160493828,0.6763245288827832,334124.39964308153
100507,8416,16836,0,0,1,0,0,-2,252,8247,True,False,False,9631.366091462483,1.7724232748150826e-07,0.13507863669518672,0.28209674203700175,0.5859038680141916,1.2895088765700466,1.671049153095723,32.99928719422314,3,6.0,6.0,6.0,7.0,7.0,17,0.0,0.0003658594494555336,0.05194182841523125,0.14762928787409152,0.1881239916333025,0.23814425979673626,3.141592653589793,1.009436354248862,1.448086648762465,1.678248164714133,2.973243255673104,5.699281241368738,6.912410000226451,16470.47790356811,True,0.572069736960233,6.001425855513308,0.10939344646658859,4.262333687123578
1005266,3362,6732,0,4,5,0,0,4,4,4025,False,False,False,8274.919774222819,1.9987564883194864e-06,0.0315795473166652,0.16284077209684256,0.3586262279941208,0.8341332595513976,1.0449370675505831,464.23199601318356,3,4.0,5.0,7.0,8.0,10.0,84,0.0,0.0,0.02772097688374981,1.5707962802208528,1.570796326794897,1.570971642631599,3.141592653589793,1.069117811884913,4.360912224778684,12.563044310588957,35.772676981870966,92.90017036447469,240.67203093218032,114632.78084293324,False,1.2291918856540136,6.002379535990482,0.5780050372983097,88.90602381519666
1005268,4419,8838,0,1,2,0,0,3,14,4824,False,False,False,8936.963435438714,1.9987564883194864e-06,0.02785750150548204,0.153812196241846,0.32574003595810913,0.7024015448131945,1.043722328336923,294.1438306461187,3,4.0,5.0,7.0,8.0,10.0,69,0.0,0.0,0.039843731512941134,1.5707963194658614,1.5707963267948966,1.5709444365160505,3.141592653589793,1.1104607994286313,4.364812111358084,12.560931894629949,32.686548542614425,98.2441615474169,223.5660945090586,25238.726933897382,False,1.0111974921292957,5.998642226748133,0.5663842406774847,59.09211313038438
1005269,2189,4374,0,0,1,0,0,2,4,2473,True,False,False,5068.229660801751,1.9987564883194864e-06,0.03021340256416519,0.15529996843338267,0.3294722253112923,0.8062098687621483,1.0447407553298274,191.88053365819542,3,4.0,5.0,7.0,8.0,10.0,78,0.0,0.0,0.03488209144434404,1.5707963267948306,1.5707963267948966,1.5710318063698163,3.141592653589793,1.1330749339046762,4.360913614013897,12.537023924293504,29.761308241535815,86.4389821272675,186.86837006887396,3245.0510942841133,True,1.158717343576075,5.994518044769301,0.5625098540204259,47.65745841810765
1005270,3418,6848,1,14,16,0,0,17,15,3798,False,False,False,7502.6589797510915,4.530929517287505e-31,0.029814696582591907,0.15587126815808006,0.3303160597922219,0.8062153583004154,1.0447520416455223,295.9482136918651,3,4.0,5.0,7.0,9.0,10.0,88,0.0,0.0,0.03556927496687781,1.5707963151199928,1.5707963267948966,1.570977926505944,3.141592653589793,1.105539975400196,4.364660335906711,12.495807074448976,29.243946983038157,87.48167666930047,219.39550696008095,1e+30,False,1.0955985659683252,5.997074312463429,0.5704263237153722,1.4602803738317758e+26
1005272,2858,5711,0,0,1,0,0,1,4,3142,False,False,False,6916.080712457115,1.9978033378720284e-06,0.03052115913847986,0.1561796611022146,0.33496347838907725,0.825926643568374,1.0459344601783869,652.5242056312272,3,4.0,5.0,7.0,8.0,10.0,84,0.0,0.0,0.04064401981152474,1.5707963267342386,1.5707963267948966,1.5709335903899886,3.141592653589793,1.0438141476696456,4.354065926086108,12.546498738974504,30.823300006598856,99.53725757189288,235.99023628712627,77165.10016532792,False,1.211010455692018,5.995801259622113,0.5785506199283177,82.74799481634496
1005275,4336,8667,0,1,2,0,0,0,15,4833,False,False,False,8728.316138520398,1.9978033378720284e-06,0.0241726492678005,0.13588825083934353,0.3149168399459086,0.7221934370121766,1.044747046328949,276.19528560864273,3,4.0,5.0,7.0,9.0,10.0,139,0.0,0.0,0.039034220965110146,1.5707963111165537,1.5707963267948966,1.5712462546670494,3.141592653589793,1.0297075138695069,4.8808787180304005,12.60442061861806,38.89868971832581,115.5399054395736,287.22205267793896,5531.997845479728,False,1.0070746669574706,5.997693726937269,0.5692668028062852,68.76365889777111
1005281,4240,8485,2,1,4,0,0,0,4,4818,False,False,False,8486.291639233612,0.0,0.02744183262438459,0.14232762739629834,0.3257877149809365,0.7922984450143421,1.044750260816547,291.69304731684315,3,4.0,5.0,7.0,9.0,10.0,118,0.0,0.0,0.032019302405303034,1.5707962687413346,1.5707963267948966,1.5709937010871977,3.141592653589793,1.100400871226292,4.36191508472911,12.572424844189003,34.95964560708845,99.47908553845602,203.96753988107224,1e+30,False,1.000152226191351,6.002358490566038,0.5747179231683044,2.357100766057749e+26
1005285,282,560,0,0,1,0,0,2,0,267,True,False,False,170.8241979433402,0.015365763805561983,0.19589181715720672,0.34004548910715504,0.38041683531123055,0.3938403425600171,0.5769113194465106,0.5769158539725442,4,5.0,6.0,6.0,7.0,8.0,24,0.0,0.00019325454606682068,0.2081293961485912,0.2598758867136927,0.26179737236497075,1.0681805402948872,1.5707963267948972,1.2883328493075692,1.3707742355607655,1.4569249760944176,1.7986959094187354,5.254711434544494,5.944912125061887,8.808962487846967,True,0.3050432106131075,5.957446808510638,0.20947567727638283,2.045400133582073
1005288,4067,8134,0,2,3,0,0,4,4,4547,False,False,False,8622.065046651765,2.000663698709104e-06,0.030594877402629294,0.1566838234784008,0.3396416629146705,0.8283648788318555,1.047309820836832,204.51116350193843,3,4.0,5.0,7.0,8.0,10.0,63,0.0,0.0,0.033195136026492544,1.570796304674558,1.5707963267948966,1.5709529399123336,3.141592653589793,1.0406424975177073,4.35696721510938,12.310709644709394,28.169401977301067,80.47507774593878,155.83781475022852,27601.01632004611,False,1.0600030792539668,5.998032948119007,0.5670120655805139,58.48684662830937
100638,140,272,0,0,2,0,0,4,0,295,True,False,False,809.4484825996608,6.028475317738664e-09,1.1518375569510098,1.8640227260271445,4.453899226413112,8.907800480206872,8.907806550943613,17.81561047213313,3,5.0,6.0,7.0,8.0,9.0,13,0.0,0.0,3.545098678282017e-07,0.18694436532985023,1.5707963267948966,1.5707968201888238,3.141592653589793,1.1777422263256803,2.6392683989193957,3.4753559008238124,6.176802400992955,9.831841702364226,12.727695233690874,1208693263.7683756,True,2.975913538969341,5.828571428571428,0.377825743836777,4558826.613801964
100642,3978,7975,7,9,13,0,0,2,0,6541,False,False,False,800.6797965820217,0.0,0.015182746055914962,0.05598794181916517,0.10204949651695616,0.2042817800356605,0.3810052936867578,7.3771333694458,2,5.0,6.0,6.0,8.0,9.0,17,0.0,1.4901161193847656e-08,0.002069127371369801,0.03216570526165089,0.10174029141902564,1.5657693803171802,3.141592653589793,1.0246728116759314,1.8448838279405748,3.0374683586422666,3.6060401541731677,6.800242709075662,12.24359830409743,1e+30,False,0.10039872057454817,6.0085470085470085,0.1562608534762122,8.77742946708464e+26
100646,4332,8651,4,0,1,0,0,-7,0,9853,False,False,False,1335.0813875538547,0.0,0.009203347578563646,0.01840768980596365,0.03681521447714875,0.13292930523771618,0.22088166252317032,99.07746698007205,3,5.0,6.0,7.0,7.0,8.0,32,0.0,3.6002883019443912e-06,4.421888137674549e-05,0.0003783290261089505,0.14326895862323932,0.5129981181663325,3.141592653589793,1.02867491937555,1.6207351291827734,4.1028770174038565,5.216466458425559,8.017465493714983,11.684268889904232,1e+30,False,0.15432682782959828,5.997229916897507,0.05668183854217782,4.623742919893654e+26
100678,223,446,0,0,1,0,0,0,58,388,True,False,False,4723.1638013220745,3.2514435588382185e-11,3.659679162308979,11.842953531467765,15.293044018490951,19.245007160681777,19.24505828950709,28.28454499464713,3,5.0,6.0,6.0,7.0,8.0,10,0.0,0.0,0.00022030452674274932,0.6523611730798885,1.0394093831606956,1.5707963267948968,3.141592653589793,1.0000000518516334,1.0000022699420497,1.133114834479992,2.267410484823766,12.407322993898273,48031.963143774316,729933.9276451435,True,10.590053366192992,6.0,0.3687402628819089,9404.56151233694
100681,223,446,0,0,1,0,0,0,58,403,True,False,False,80235.15115542873,5.820766091346741e-11,62.46366771275636,201.1829515453557,259.7919399856866,326.926173560229,326.9264834849651,480.48613416321064,3,5.0,6.0,6.0,7.0,8.0,10,0.0,0.0,0.0002188471369385874,0.6523611578245601,1.107145071904644,1.5707963267948968,2.5240814996438368,1.0000002750901278,1.000002396808972,1.1331151830865465,2.219961152834543,6.821736390435665,46977.31488505965,2272737.610019954,True,179.8994420525308,6.0,0.3573353003810184,21771.481226334094
100815,2741,5474,0,0,2,0,0,4,0,3081,True,False,False,491.3247848751457,0.006256027210426396,0.02785657009725414,0.032630981936608405,0.07870775928265206,0.11156214935074271,0.2191766137657385,18.62835949191113,3,5.0,6.0,6.0,7.0,7.0,45,0.0,0.0002553076868809057,0.019786387933954104,0.05813619538782673,0.12672918102282485,0.2087454876769951,3.141592653589793,1.057181395632474,1.9177968159843328,2.9359283229304287,3.235160195375487,6.198756028258623,8.739619863565045,26.468442745352306,True,0.08975608053985125,5.991244071506749,0.0676278437869832,3.6325592373971696
101168,10167,20400,50,41,73,1,8,-142,369,15481,False,False,False,59683.36842828383,0.0,0.06045766005263431,0.32766613820898094,1.451867163514697,4.808182674115238,10.97796065507572,474.7469139342247,2,4.0,5.0,6.0,8.0,10.0,98,0.0,0.0,0.005228030109055566,1.37932483210385,1.570796326794899,1.628342514100548,3.141592653589793,1.0026014572295914,2.502304059030702,7.804969162344053,36.18902117348373,252.19616401874637,918.9632116562535,1e+30,False,2.9256553151119524,6.040916691256024,0.5234851372461976,2.450980392156863e+27
101170,64,128,0,0,1,0,0,0,31,83,True,False,False,13762.316157626716,0.21566816349208898,0.2722593325317528,3.5658743695821613,14.973161196234788,56.976451873797686,808.0319885877614,3390.231034024067,4,5.0,5.0,6.0,6.700000000000003,13.849999999999994,20,0.0,1.4901161193847656e-08,0.1318828585192921,1.5707963267948966,1.570796784479805,1.5895335139590987,1.5946871224017576,1.1131381825697666,1.7365435206571194,11.15002101252944,34.9195121549117,145.358138563617,268.19586464578845,4720.557632865717,True,107.51809498145872,6.0,0.5915822959293427,118.25361730699981
101187,64,128,0,0,1,0,0,0,31,83,True,False,False,13666.379981008777,0.16390529550648225,0.20693837862423595,3.5658743695821613,14.973160505731647,43.30144006895688,808.0319777751996,3390.2311475153724,4,5.0,5.0,6.0,6.700000000000003,13.849999999999994,20,0.0,1.9530358490047178e-08,0.13700517782395566,1.5707963267948966,1.570796682098735,1.595447764801657,1.6022274649913755,1.0347228248847047,1.526975431999262,12.857300876454875,45.497108550517446,145.3581337738864,268.1958591095344,4720.555955220131,True,106.76859360163107,6.0,0.5925397380582789,119.27834844562274
1012236,15099,30204,0,0,1,0,0,-2,370,12257,False,False,False,26650.090099953268,4.447322073279244e-05,0.09027119448605862,0.11939939650859901,0.2801313240071649,1.509079183197051,3.58107571017008,321.9947416200995,3,6.0,6.0,6.0,7.0,7.0,38,0.0,0.003184230433271469,0.03078615861468651,0.09977041260094756,0.196367325718421,1.2495349440331023,3.1413869665909457,1.0116953156660957,1.9741076355969867,3.5726638481055444,4.035417045830718,10.361269373981596,23.83682378109806,3066.268420618844,False,0.8823364488131793,6.001059672826015,0.1476666289269004,8.36026831765383
101250,201,402,0,0,1,0,0,0,46,236,True,False,False,2.6233738426188005,0.0003058191667175686,0.002958591159924316,0.007079008676279804,0.009939659692948294,0.01202206205906711,0.012022118844133069,0.021619176482424396,3,4.0,6.0,7.0,8.0,10.0,25,0.0,1.4901161193847656e-08,1.1594275147387032,1.5464690879431418,1.5707963267948966,1.5707963267948966,3.1350993497568864,1.1198192915403005,1.8329708935646156,2.089141444284711,2.764482706098037,4.435579558256884,4.435748129286576,117.01409082247973,True,0.0065258055786537325,6.0,0.7776312444310142,2.9279617218326575
101331,15236,30472,1,6,7,0,0,6,77,24165,False,False,False,19123.57069069168,0.0,0.04014530038659392,0.21904944400590476,0.6700470947275646,1.9737739921945552,2.6106757323017113,24.600291653220985,2,5.0,6.0,6.0,7.0,8.0,35,0.0,0.0,0.002074121547549144,0.04257357825627171,0.17408595156809317,1.5628627319280175,3.141592653589793,1.0025918228586808,2.0695630764314834,3.585898687111243,4.130944973629818,7.288705573212258,12.937852502493286,1e+30,False,0.627578455325928,5.99921239170386,0.1247255619830422,3.2817012339196642e+25
101332,31770,63546,0,4,5,0,0,4,344,37684,False,False,False,11660.346183407972,7.582556863498949e-08,0.02363807644354147,0.09673295162272637,0.14892278462926337,0.30196271885637677,0.3218635989529963,11.909506773491009,3,5.0,6.0,6.0,7.0,8.0,31,0.0,0.00023695742482450732,0.01206448296515156,0.07641616328933694,0.20133273084943282,1.4070072017256516,3.141592653589793,1.011797434812486,3.170439195301666,3.3629516270403257,3.858903041256964,8.87087455742726,26.582282221274486,13700.61030387952,False,0.1834945737482764,6.000125904941769,0.1656861474892851,19.545215672007487
101341,8727,17470,1,5,6,0,0,-3,274,13934,False,False,False,3181.15845708108,6.282741369940479e-14,0.03809746425659688,0.07063390823168447,0.14214294192027788,0.3570126154638835,0.7695299848134101,9.665735353481738,2,5.0,6.0,6.0,7.0,9.0,28,0.0,0.0,0.00243304765753566,0.08735868270586568,1.5707963267948786,1.5707963267948986,3.141592653589793,1.0024344097794657,1.709688305617667,2.8689433291474837,3.5779900713231014,6.7518677691490305,10.058111677187233,9771803982488.385,False,0.18209264207676473,6.004354302738627,0.2588876714938769,559347685.2812994
101548,6692,13480,0,0,1,0,0,-48,331,8548,True,False,False,26653.9880285298,0.03426936959294835,0.1533829890767971,0.34295801097532225,0.7572466741521566,1.2270507688214947,1.477529973733935,962.5,4,5.0,6.0,6.0,6.0,7.0,128,0.0,0.0,0.04392957731831243,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.571583200562691,1.5265050748227182,12.073135656570683,46.10572673709524,94.39225936277651,160.84340694161523,287.3540369387126,5930.1030596592955,True,1.9772988151728337,6.043036461446503,0.50222407718724,84.64835799184839
101560,288,576,0,0,1,0,0,0,10,376,True,False,False,12266.33240836476,0.7071067811865476,1.043173179040952,4.318171871665982,22.24492687659449,29.530252087803092,93.02512884140015,335.46413608385046,4,5.0,5.0,6.0,9.0,9.0,11,0.0,0.0,0.049085525908327744,1.5707963267948966,1.5707963267948966,1.5848591548941708,1.5948730993187055,1.256402550753555,1.7284915864858363,2.803287401265814,6.346588588473617,10.042769501004344,11.768138314094143,23.77833020228799,True,21.295715986744376,6.0,0.5843296600115764,4.703626944360451
101636,8074,16144,0,0,1,0,0,2,315,1308,True,False,True,326.23445673569495,0.004402457883637456,0.01201728600415998,0.017031035305226608,0.024365067712949672,0.03416207686135628,0.04387732329606088,0.12163215484148314,3,5.0,6.0,7.0,7.0,8.0,10,0.0,0.018944791834757932,0.03071655981113285,0.043091671215656276,0.057149027959507714,0.06584569550795316,0.15257671643600768,1.0032963615868822,1.2147796387364207,1.3997738780797493,1.6616305987638085,2.0517361244337016,2.3824979475744192,10.030926034516444,True,0.020207783494530163,5.998513747832549,0.03231231457968523,1.5274116143790892
1016856,891,1794,0,0,1,0,0,-6,143,1285,True,False,False,6375.606342107437,0.005385660002048098,0.7213514156870815,1.4877518039043025,2.6373148804132347,4.574585885145868,11.080296718060822,170.152693478325,3,5.0,5.0,6.0,7.0,9.0,37,0.0,0.0,0.09902491474004346,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.0720537724540762,4.684223596280317,9.83611854270876,16.05137377327754,25.359985810301897,53.818162606999785,2264.7082516047067,True,3.5538496890230973,6.040404040404041,0.5661121831033717,21.965837634440152
1016874,891,1794,0,0,1,0,0,-6,143,1285,True,False,False,6375.606342107437,0.005385660002048098,0.7213514156870815,1.4877518039043025,2.6373148804132347,4.574585885145868,11.080296718060822,170.152693478325,3,5.0,5.0,6.0,7.0,9.0,37,0.0,0.0,0.09902491474004346,1.5707963267948966,1.5707963267948966,1.5707963267948966,3.141592653589793,1.0720537724540762,4.684223596280317,9.83611854270876,16.05137377327754,25.359985810301897,53.818162606999785,2264.7082516047067,True,3.5538496890230973,6.040404040404041,0.5661121831033717,21.965837634440152
1017010,640,1260,1,2,12,0,0,16,30,662,False,False,False,8372.92860344701,0.0,0.3906960707475831,0.846542654509503,3.4969912481362195,15.336859337473289,29.355901378684592,386.999989748015,3,6.0,6.0,6.0,6.0,7.0,14,0.0,8.245170763496027e-06,0.5480490099831827,0.8813636317625919,1.4352753779693987,1.5707963267948966,3.1410389490343817,1.1268933046738918,1.8622977747420668,2.795005622700007,4.479785152729015,6.133616922059223,11.722359195047135,1e+30,False,6.645181431307151,5.8875,0.5817454077789781,7.936507936507936e+26
1017016,2693,5387,2,6,110,0,0,101,196,2876,False,False,False,28986.548988194772,0.0,0.06909645409470909,0.3776065274796565,1.7819639540762016,8.255979610155105,16.878623405537773,2825.0,3,5.0,6.0,6.0,6.0,9.0,32,0.0,0.00011681230029015871,0.1732856229015012,0.7853917741703346,1.4592318531828152,1.5707963267948966,3.141592653589793,0.9999999999999994,1.4871895497539214,2.8825641920590566,11.431585367024633,93.30712298330154,153.7976031892509,1e+30,False,5.380833300203225,5.925733382844411,0.4371902144446923,3.7126415444588825e+26
1018273,216,432,0,0,1,0,0,0,37,311,True,False,False,7315.281225342589,0.03527632038213824,1.0320133001274598,2.733038961559487,8.500288548821572,20.000004768371582,73.86468757143095,530.9233370125294,3,5.0,5.0,6.0,8.0,9.25,22,0.0,0.0,0.0476684421639421,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5711052363233504,1.1326374215513602,4.160215016293512,6.183586188417548,11.763217157522433,25.383981977635514,59.472885614680756,208.87885991698178,True,16.933521354959698,6.0,0.574621939660855,13.986759968899273
1018275,216,432,0,0,1,0,0,0,37,311,True,False,False,7702.930793320972,0.02302983353365562,1.226941432628394,3.2298038685712527,6.943806177524493,32.40000057220459,56.269334810972204,530.923328101635,3,5.0,5.0,6.0,8.0,9.0,23,0.0,0.0,0.0714666392273362,1.5707963267948966,1.5707963267948966,1.5707963267948966,1.5779021939026894,1.1326372402285676,4.8150165041620285,6.3607858243160695,10.731530342680248,24.253945076130616,59.473194425210465,210.54965949652274,True,17.83085831787262,6.0,0.5748510774540678,14.488816851569364
1018276,1197,2402,0,0,1,0,0,-4,84,1104,True,False,False,7590.520252210576,0.017073653346635874,0.24385453479936312,0.459835021289405,0.8109126996228624,2.717399113992816,10.36646953138648,548.0636109439461,3,6.0,6.0,6.0,7.0,7.0,14,0.0,0.00022853771807463338,0.08313903324528188,0.19878529166989245,0.2747471528085325,1.5707963267948966,3.134553328695261,1.018251412255679,1.5144303832728276,1.803402960797287,2.8320012671209955,11.135752539293573,22.558255808566937,619.1361074148408,True,3.1600833689469505,6.020050125313284,0.23148731156238547,7.439062803297695
1018278,936,1876,0,0,1,0,0,-2,89,896,True,False,False,7210.283414479097,0.10340837703915895,0.4881709580354552,0.5232380173876838,0.7375200978431763,5.36879540432375,11.277440959240039,546.7370263710618,4,6.0,6.0,6.0,6.0,7.0,14,0.0,0.0002076212433222656,0.06692529671982754,0.17845611951229862,0.26180927883940175,1.5707963267948966,1.5778389845290184,1.0357173950476417,1.5638384882453158,1.6594458721774474,2.596854031860284,13.04804137237382,36.43147192189435,369.91841147739746,True,3.843434655905702,6.012820512820513,0.2186839942433768,7.652065024757389
1018279,1643,3290,0,0,1,0,0,-2,130,1694,True,False,False,7622.391210157423,0.002155884440769667,0.28060511412001393,0.48947244660800965,0.7375196115781225,2.781784237670471,5.683739157026539,546.7370263710618,3,5.0,6.0,6.0,7.0,8.0,23,0.0,8.111830513819156e-07,0.06692487783133462,0.18485756874166182,1.5707963267948966,1.5737304346006895,2.2511599749249314,1.0347566619850581,1.580663301037971,1.7822517688222668,3.7642613310649966,11.813768672196646,22.83995964170578,403.4843347008682,True,2.316836234090402,6.007303712720633,0.37868599348833454,6.616879909253393
